English_Name,Company,Email,Phone,Fax,Industrial_City,Classification
Screening for building materials factory,مصنع غربلة لمواد البناء,alriyadh_consultant@yahoo.com,126354781,26354781,الخرج,صناعة المعادن اللافلزية و مواد البناء
Ghassan Mohammed Majid factory industrial sponge,مصنع غسان محمد الماجد للأسفنج الصناعي,ghmm@uf.com.sa,138346767,138333431,الدمام الثانية,غير مصنف
Vibiku Plastic Factory Co.Ltd.,مصنع فابكو للبلاستيك المحدودة,harbi@salembalhamer.com,138127399,138123398,الدمام الثانية,غير مصنف
Plastic Vibiku factory owner / Salim Ahmed Balhamer,مصنع فابكو للبلاستيك لصاحبها/سالم احمد بلحمر,harbi@salembalhamer.com,138127399,138123398,الدمام الثانية,غير مصنف
Plant Faden Wood Products,مصنع فادن للمنتجات الخشبية,fadenwood@yahoo.com,112651762,112651672,الرياض الثانية,صناعة الخشب و الأثاث
Varco Sweets Factory,مصنع فاركو للحلويات,farcofactory@hotmail.com,112651052,112651053,الرياض الثانية,صناعة المنتجات الغذائية والمشروبات
Fava Factory Packaging Industries,مصنع فافا لصناعات التغليف,hussain.alnasser@salmangroup.com,138122105,138122106,الدمام الثانية,المواد الكيميائية و منتجاتها
Fall Food Industries Factory,مصنع فال للصناعات الغذائية,info@alwedyan.com,126353627,126353685,جــدة الأولى,صناعة المنتجات الغذائية والمشروبات
Fathi Issawi Hassan Sweets Factory,مصنع فتحي عيسوي حسان للحلويات,fathy3esawy@yahoo.com,148459728,48459728,المدينة المنورة,صناعة المنتجات الغذائية والمشروبات
Dental brushes factory Tara,مصنع فرش الأسنان تارا,adamzayani@hotmail.com,138471307,138471307,الدمام الأولى,المواد الكيميائية و منتجاتها
Factory Zoltic Global Limited Branch,مصنع فرع زولتيك العالمية المحدودة,fared.khan@zulltec.com,126084447,126082227,جــدة الأولى,صناعة منتجات المطاط و البلاستيك
Unique factory Salem Baqays,مصنع فريدة سالم باقيس,hbalkhair@gmail.com,126310862,26310862,جدة الثانية,صناعة منتجات المطاط و البلاستيك
Silver Awad Allah Al-Ahmadi Aluminum Factory,مصنع فضة عوض الله الأحمدي للألمنيوم,abo_saif2001@hotmail.com,148266828,48266828,المدينة المنورة,صناعة معدنية
Faqih plant feed,مصنع فقيه للاعلاف,Dr.emad@fakiehgroup.net,126361559,126361559,جــدة الأولى,صناعة المنتجات الغذائية والمشروبات
Faqih Plastic Factory,مصنع فقيه للبلاستيك,yfakeeh@yahoo.com,126080078,126376182,جــدة الأولى,صناعة منتجات المطاط و البلاستيك
Faqih Plastic Factory,مصنع فقيه للبلاستيك,yfakeeh@yahoo.com,126080078,126376182,جــدة الأولى,غير مصنف
The idea of ​​Plastic Factory,مصنع فكرة للبلاستيك,bassemlatifi@hotmail.com,126654719,26654719,جدة الثانية,صناعة منتجات المطاط و البلاستيك
Arts Products Factory Fiberglass,مصنع فنون لمنتجات الألياف الزجاجية,saeed@technogroupme.com,138123400,138123220,الدمام الثانية,غير مصنف
Arts Products Factory Metal,مصنع فنون لمنتجات المعادن,saeed@technogroupme.com,138123400,138123220,الدمام الثانية,غير مصنف
Fahad Abdulrahman Al Amoudi Plastic Products Factory,مصنع فهد عبدالرحمن العمودي للمنتجات البلاستيكية,fahd_fahd267@yahoo.com,138436448,38436448,جدة الثانية,صناعة منتجات المطاط و البلاستيك
Fahd Al-Qahtani resident plant blends bitumen,مصنع فهد مقيم القحطاني لخلطات البيتومين,mugaem2003@hotmail.com,135922529,35922529,الأحساء الأولى,المواد الكيميائية و منتجاتها
Fahd Al-Qahtani resident plant blends bitumen,مصنع فهد مقيم القحطاني لخلطات البيتومين,mugaem2003@hotmail.com,135922529,35922529,الأحساء الأولى,غير مصنف
Fahd Al-Qahtani resident Chemical Industry Factory,مصنع فهد مقيم القحطاني للصناعات الكيماوية,mugaem2003@hotmail.com,135927793,35927793,الأحساء الأولى,المواد الكيميائية و منتجاتها
Fawzi Saleh Najrani Factory Ready Mix Concrete and Cement Products,مصنع فوزي صالح النجراني للخرسانة الجاهزة والمنتجات الاسمنتية,bker3m@yahoo.com,136672886,136674934,نجران,صناعة المعادن اللافلزية و مواد البناء
Fouad factory wooden pallets,مصنع فؤاد للمنصات الخشبية,FOUEDFACTORY@HOTMAIL.COM,126354458,126352739,جــدة الأولى,صناعة الخشب و الأثاث
Faisal factory for marble and granite,مصنع فيصل للرخام والجرانيت,fjraza@hotmail.com,148379083,48379083,المدينة المنورة,صناعة المعادن اللافلزية و مواد البناء
Qaderi factory for the production of plastic bags,مصنع قادري لانتاج الأكياس البلاستيكية,qadriplastic@hotmail.com,126080550,126080596,جــدة الأولى,غير مصنف
Dammam Dome Plastic Factory,مصنع قبة الدمام للبلاستيك,dome@domeplast.net,138121992,138121510,الدمام الثانية,غير مصنف
Qaddah Ali Al-Shibli Garments Factory,مصنع قداح علي الشبلي للملابس الجاهزة,alshebli100@hotmail.com,172505050,172500000,عسيـــر,الملابس والمنسوجات و الجلود
Palace Olayan Aluminum Kitchens Factory,مصنع قصر العليان لمطابخ الألمنيوم,mohamad@alolayankitchens.com,138176725,138176725,الدمام الثانية,غير مصنف
Qasralkhalij fertilizer plant (Assadko fertilizer),مصنع قصرالخليج للاسمدة ( اسدكو للأسمدة ),fert@asdcofert.com,12650972,12650994,الرياض الثانية,غير مصنف
Factory drops island for polyethylene tanks,مصنع قطرات الجزيرة لخزانات البولي ايثيلين,Soruhy@yahoo.com,172280953,72280953,عسيـــر,صناعة منتجات المطاط و البلاستيك
Metal Co.Ltd. Castle Factory,مصنع قلعة المعادن المحدودة,avogadru@hotmail.com,144213217,44213217,تبوك,صناعة معدنية
Summit prosperity Plastic Factory,مصنع قمة الازدهار للبلاستيك,jumbo-2007@hotmail.com,172382333,172572331,عسيـــر,صناعة منتجات المطاط و البلاستيك
Mohamed Ezzat Kamel factory return for packaging and food packaging,مصنع كامل محمد عزت عودة لتعبئة وتغليف المواد الغذائية,albustan.fan@hotmail.com,172385000,172384000,عسيـــر,صناعة المنتجات الغذائية والمشروبات
Crown grandfather factory for the manufacture of cans refreshments,مصنع كراون جده لصناعة علب المرطبات,nazih.saadi@eur.crowncork.com,126361750,126362341,جــدة الأولى,صناعة المنتجات الغذائية والمشروبات
Cardboard paper mill,مصنع كرتوني للورق,alkatulkaas@hotmail.com,115449698,115449698,الخرج,غير مصنف
Crawford Doors Factory Automatic,مصنع كروفورد للأبواب الاتوماتيكية,door@crawforddoor.com.sa,112652225,112652226,الرياض الثانية,صناعة الكهرباء والأجهزة الكهربائية
Said Ajou cream products factory iron and aluminum,مصنع كريم سعيد العجو لمنتجات الحديد والالمنيوم,karimalajou@gmail.com,126675289,26675289,جدة الثانية,صناعة معدنية
Karim Food Industries Factory,مصنع كريم للصناعات الغذائية,karim@karimfi.com,138473444,138472158,الدمام الأولى,صناعة المنتجات الغذائية والمشروبات
Cranes Riyadh plant workshop equipment and crafts,مصنع كرينات الرياض لمعدات الورش والمشغولات,ambse@shabakah.net.sa,114985861,114468312,الرياض الثانية,معدات ومكائن
Each seat manufacturing plant lifting equipment,مصنع كل الامان لتصنيع لمعدات الرفع,admin@almirmah.com,138931415,0138931415 #111,الدمام الثانية,غير مصنف
Each plant protection Medical Supplies Plastic,مصنع كل الحماية للمستلزمات الطبية البلاستيكية,abdullahwaves@hotmail.com,112932030,114621859,الخرج,صناعات طبية
Kanar East Plastic Products Factory,مصنع كنار الشرق للمنتجات البلاستيكية,azizbeirutal@yahoo.com,114984323,114980395,الرياض الثانية,صناعة منتجات المطاط و البلاستيك
Detergent factory and Canary chemical disinfectants,مصنع كناري للمنظفات و المطهرات الكيماوية,omar.200900@yahoo.com,138126820,138126850,الدمام الثانية,المواد الكيميائية و منتجاتها
Canaan Glass Factory,مصنع كنعان للزجاج,husain_810@hotmail.com,126552177,26552177,جدة الثانية,صناعة المعادن اللافلزية و مواد البناء
Kanaan still Shammari plant feed,مصنع كنعان نزال الشمري للأعلاف,kan_kan2008@hotmail.com,126526514,126526514,جدة الثانية,صناعة المنتجات الغذائية والمشروبات
Treasures of creativity decor and modern furniture factory,مصنع كنوز الإبداع للديكور والأثاث العصري,beauty201474@yahoo.com,112653515,112653508,الرياض الثانية,صناعة الخشب و الأثاث
Kahroblast Industries Factory Alkahroblasticah,مصنع كهروبلاست للصناعات الكهروبلاستيكية,sidais2010@hotmail.com,114984031,114984319,الرياض الثانية,غير مصنف
Cup star for packaging sugar factory,مصنع كوب النجمه لتعبئة وتغليف السكر,almanastar@hotmail.com,138580204,138814463,الدمام الثانية,المواد الكيميائية و منتجاتها
KSB Pumps Arab Factory Co.Ltd.,مصنع كي أس بي العربية للمضخات المحدودة,badr-alobaid@ksbarabia.com,112652081,112651972,الرياض الثانية,غير مصنف
Modern production entity block factory,مصنع كيان الحديث لانتاج البلوك,alsary2005@hotmail.com,115442658,115448557,الخرج,صناعة المعادن اللافلزية و مواد البناء
